TimeGenerated [Local Time],ContainerImage_s,ContainerName_s,RevisionName_s,Log_s
"1/11/2026, 오전 5:16:36",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 20:16:35 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T20:16, price=90,620.80, rsi=69.60, rsi_rt=69.50, position=-0.2380, balance=4,399.54, pnl=-19.30 | {'rsi_period': 14, 'bar_close': 90620.8, 'total_equity': 4380.235881200918}"
"1/11/2026, 오전 5:15:36",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 20:15:34 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T20:15, price=90,620.90, rsi=67.78, rsi_rt=69.60, position=-0.2380, balance=4,399.54, pnl=-19.33 | {'rsi_period': 14, 'bar_close': 90620.9, 'total_equity': 4380.212081200921}"
"1/11/2026, 오전 5:14:36",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 20:14:34 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T20:14, price=90,609.10, rsi=63.87, rsi_rt=63.87, position=-0.2380, balance=4,399.54, pnl=-16.52 | {'rsi_period': 14, 'bar_close': 90609.1, 'total_equity': 4383.020481200918}"
"1/11/2026, 오전 5:13:34",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 20:13:33 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T20:13, price=90,609.00, rsi=63.82, rsi_rt=63.82, position=-0.2380, balance=4,399.54, pnl=-16.49 | {'rsi_period': 14, 'bar_close': 90609.0, 'total_equity': 4383.044281200919}"
"1/11/2026, 오전 5:12:35",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 20:12:33 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T20:12, price=90,608.60, rsi=62.66, rsi_rt=63.62, position=-0.2380, balance=4,399.54, pnl=-16.40 | {'rsi_period': 14, 'bar_close': 90608.6, 'total_equity': 4383.1394812009175}"
"1/11/2026, 오전 5:11:35",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 20:11:33 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T20:11, price=90,606.60, rsi=67.54, rsi_rt=62.58, position=-0.2380, balance=4,399.54, pnl=-15.92 | {'rsi_period': 14, 'bar_close': 90606.6, 'total_equity': 4383.615481200917}"
"1/11/2026, 오전 5:10:33",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 20:10:32 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T20:10, price=90,603.90, rsi=61.42, rsi_rt=63.59, position=-0.2380, balance=4,399.54, pnl=-15.28 | {'rsi_period': 14, 'bar_close': 90603.9, 'total_equity': 4384.25808120092}"
"1/11/2026, 오전 5:09:32",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 20:09:31 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T20:09, price=90,599.60, rsi=61.09, rsi_rt=61.20, position=-0.2380, balance=4,399.54, pnl=-14.26 | {'rsi_period': 14, 'bar_close': 90599.6, 'total_equity': 4385.281481200917}"
"1/11/2026, 오전 5:08:32",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 20:08:31 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T20:08, price=90,597.10, rsi=58.31, rsi_rt=59.86, position=-0.2380, balance=4,399.54, pnl=-14.23 | {'rsi_period': 14, 'bar_close': 90597.1, 'total_equity': 4385.30528121}"
"1/11/2026, 오전 5:07:32",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 20:07:31 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T20:07, price=90,594.30, rsi=46.27, rsi_rt=58.25, position=-0.2380, balance=4,399.54, pnl=-12.99 | {'rsi_period': 14, 'bar_close': 90594.3, 'total_equity': 4386.542881200919}"
"1/11/2026, 오전 5:06:31",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 20:06:30 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T20:06, price=90,577.50, rsi=46.27, rsi_rt=46.27, position=-0.2380, balance=4,399.54, pnl=-9.00 | {'rsi_period': 14, 'bar_close': 90577.5, 'total_equity': 4390.541281200919}"
"1/11/2026, 오전 5:05:33",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 20:05:30 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T20:05, price=90,577.50, rsi=46.27, rsi_rt=46.27, position=-0.2380, balance=4,399.54, pnl=-9.00 | {'rsi_period': 14, 'bar_close': 90577.5, 'total_equity': 4390.541281200919}"
"1/11/2026, 오전 5:04:32",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 20:04:30 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T20:04, price=90,591.00, rsi=55.09, rsi_rt=56.36, position=-0.2380, balance=4,399.54, pnl=-12.21 | {'rsi_period': 14, 'bar_close': 90591.0, 'total_equity': 4387.328281200919}"
"1/11/2026, 오전 5:03:31",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 20:03:29 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T20:03, price=90,585.10, rsi=52.04, rsi_rt=52.12, position=-0.2380, balance=4,399.54, pnl=-10.80 | {'rsi_period': 14, 'bar_close': 90585.1, 'total_equity': 4388.732481200917}"
"1/11/2026, 오전 5:02:31",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 20:02:29 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T20:02, price=90,585.00, rsi=51.97, rsi_rt=52.04, position=-0.2380, balance=4,399.54, pnl=-10.78 | {'rsi_period': 14, 'bar_close': 90585.0, 'total_equity': 4388.756281200919}"
"1/11/2026, 오전 5:01:30",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 20:01:29 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T20:01, price=90,583.50, rsi=57.06, rsi_rt=50.97, position=-0.2380, balance=4,399.54, pnl=-10.42 | {'rsi_period': 14, 'bar_close': 90583.5, 'total_equity': 4389.113281200919}"
"1/11/2026, 오전 5:00:30",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 20:00:29 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T20:00, price=90,591.30, rsi=57.06, rsi_rt=57.06, position=-0.2380, balance=4,399.54, pnl=-12.28 | {'rsi_period': 14, 'bar_close': 90591.3, 'total_equity': 4387.2568812009185}"
"1/11/2026, 오전 4:59:29",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:59:28 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:59, price=90,591.30, rsi=57.06, rsi_rt=57.06, position=-0.2380, balance=4,399.54, pnl=-12.28 | {'rsi_period': 14, 'bar_close': 90591.3, 'total_equity': 4387.2568812009185}"
"1/11/2026, 오전 4:58:29",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:58:27 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:58, price=90,591.30, rsi=48.31, rsi_rt=57.06, position=-0.2380, balance=4,399.54, pnl=-12.30 | {'rsi_period': 14, 'bar_close': 90591.3, 'total_equity': 4387.23308121}"
"1/11/2026, 오전 4:57:29",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:57:27 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:57, price=90,591.30, rsi=59.58, rsi_rt=59.58, position=-0.2380, balance=4,399.54, pnl=-12.28 | {'rsi_period': 14, 'bar_close': 90591.3, 'total_equity': 4387.2568812009185}"
"1/11/2026, 오전 4:56:28",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:56:27 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:56, price=90,577.50, rsi=48.41, rsi_rt=48.41, position=-0.2380, balance=4,399.54, pnl=-9.00 | {'rsi_period': 14, 'bar_close': 90577.5, 'total_equity': 4390.541281200919}"
"1/11/2026, 오전 4:55:27",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:55:26 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:55, price=90,577.50, rsi=65.13, rsi_rt=48.41, position=-0.2380, balance=4,399.54, pnl=-9.00 | {'rsi_period': 14, 'bar_close': 90577.5, 'total_equity': 4390.541281200919}"
"1/11/2026, 오전 4:54:28",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:54:26 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:54, price=90,577.50, rsi=48.66, rsi_rt=48.66, position=-0.2380, balance=4,399.54, pnl=-9.00 | {'rsi_period': 14, 'bar_close': 90577.5, 'total_equity': 4390.541281200919}"
"1/11/2026, 오전 4:53:27",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:53:26 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:53, price=90,577.50, rsi=48.66, rsi_rt=48.66, position=-0.2380, balance=4,399.54, pnl=-9.00 | {'rsi_period': 14, 'bar_close': 90577.5, 'total_equity': 4390.541281200919}"
"1/11/2026, 오전 4:52:27",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:52:26 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:52, price=90,577.50, rsi=48.66, rsi_rt=48.66, position=-0.2380, balance=4,399.54, pnl=-9.00 | {'rsi_period': 14, 'bar_close': 90577.5, 'total_equity': 4390.541281200919}"
"1/11/2026, 오전 4:51:27",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:51:25 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:51, price=90,577.60, rsi=48.80, rsi_rt=48.80, position=-0.2380, balance=4,399.54, pnl=-9.02 | {'rsi_period': 14, 'bar_close': 90577.6, 'total_equity': 4390.517481200917}"
"1/11/2026, 오전 4:50:27",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:50:25 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:50, price=90,577.50, rsi=48.67, rsi_rt=48.67, position=-0.2380, balance=4,399.54, pnl=-9.00 | {'rsi_period': 14, 'bar_close': 90577.5, 'total_equity': 4390.541281200919}"
"1/11/2026, 오전 4:49:26",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:49:25 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:49, price=90,577.50, rsi=48.67, rsi_rt=48.67, position=-0.2380, balance=4,399.54, pnl=-9.00 | {'rsi_period': 14, 'bar_close': 90577.5, 'total_equity': 4390.541281200919}"
"1/11/2026, 오전 4:48:27",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:48:25 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:48, price=90,577.40, rsi=48.67, rsi_rt=48.56, position=-0.2380, balance=4,399.54, pnl=-9.00 | {'rsi_period': 14, 'bar_close': 90577.4, 'total_equity': 4390.535439}"
"1/11/2026, 오전 4:47:26",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:47:25 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:47, price=90,593.90, rsi=73.27, rsi_rt=73.27, position=-0.2380, balance=4,399.54, pnl=-12.90 | {'rsi_period': 14, 'bar_close': 90593.9, 'total_equity': 4386.63808120092}"
"1/11/2026, 오전 4:46:27",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:46:24 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:46, price=90,593.90, rsi=73.27, rsi_rt=73.27, position=-0.2380, balance=4,399.54, pnl=-12.90 | {'rsi_period': 14, 'bar_close': 90593.9, 'total_equity': 4386.63808120092}"
"1/11/2026, 오전 4:45:25",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:45:24 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:45, price=90,594.00, rsi=73.47, rsi_rt=73.47, position=-0.2380, balance=4,399.54, pnl=-12.92 | {'rsi_period': 14, 'bar_close': 90594.0, 'total_equity': 4386.614281200919}"
"1/11/2026, 오전 4:44:24",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:44:23 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:44, price=90,594.00, rsi=73.40, rsi_rt=73.47, position=-0.2380, balance=4,399.54, pnl=-12.92 | {'rsi_period': 14, 'bar_close': 90594.0, 'total_equity': 4386.614281200919}"
"1/11/2026, 오전 4:43:24",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:43:23 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:43, price=90,594.00, rsi=73.40, rsi_rt=73.46, position=-0.2380, balance=4,399.54, pnl=-12.92 | {'rsi_period': 14, 'bar_close': 90594.0, 'total_equity': 4386.614281200919}"
"1/11/2026, 오전 4:42:23",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:42:22 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:42, price=90,594.00, rsi=73.56, rsi_rt=73.56, position=-0.2380, balance=4,399.54, pnl=-12.92 | {'rsi_period': 14, 'bar_close': 90594.0, 'total_equity': 4386.614281200919}"
"1/11/2026, 오전 4:41:22",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:41:21 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:41, price=90,593.90, rsi=73.51, rsi_rt=73.51, position=-0.2380, balance=4,399.54, pnl=-12.90 | {'rsi_period': 14, 'bar_close': 90593.9, 'total_equity': 4386.63808120092}"
"1/11/2026, 오전 4:40:22",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:40:21 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:40, price=90,593.90, rsi=71.10, rsi_rt=73.51, position=-0.2380, balance=4,399.54, pnl=-12.90 | {'rsi_period': 14, 'bar_close': 90593.9, 'total_equity': 4386.63808120092}"
"1/11/2026, 오전 4:39:22",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:39:21 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:39, price=90,589.30, rsi=68.11, rsi_rt=71.04, position=-0.2380, balance=4,399.54, pnl=-11.80 | {'rsi_period': 14, 'bar_close': 90589.3, 'total_equity': 4387.732881200918}"
"1/11/2026, 오전 4:38:22",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:38:21 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:38, price=90,584.00, rsi=66.90, rsi_rt=67.86, position=-0.2380, balance=4,399.54, pnl=-11.83 | {'rsi_period': 14, 'bar_close': 90584.0, 'total_equity': 4387.70908121}"
"1/11/2026, 오전 4:37:22",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:37:20 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:37, price=90,579.80, rsi=65.15, rsi_rt=65.15, position=-0.2380, balance=4,399.54, pnl=-9.54 | {'rsi_period': 14, 'bar_close': 90579.8, 'total_equity': 4389.993881200919}"
"1/11/2026, 오전 4:36:21",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:36:20 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:36, price=90,579.90, rsi=65.27, rsi_rt=65.27, position=-0.2380, balance=4,399.54, pnl=-9.57 | {'rsi_period': 14, 'bar_close': 90579.9, 'total_equity': 4389.9700812009205}"
"1/11/2026, 오전 4:35:21",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:35:20 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:35, price=90,571.70, rsi=59.70, rsi_rt=59.70, position=-0.2380, balance=4,399.54, pnl=-7.62 | {'rsi_period': 14, 'bar_close': 90571.7, 'total_equity': 4391.92168120092}"
"1/11/2026, 오전 4:34:20",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:34:19 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:34, price=90,567.80, rsi=56.63, rsi_rt=56.63, position=-0.2380, balance=4,399.54, pnl=-6.69 | {'rsi_period': 14, 'bar_close': 90567.8, 'total_equity': 4392.849881200918}"
"1/11/2026, 오전 4:33:20",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:33:18 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:33, price=90,567.80, rsi=69.96, rsi_rt=56.63, position=-0.2380, balance=4,399.54, pnl=-6.69 | {'rsi_period': 14, 'bar_close': 90567.8, 'total_equity': 4392.849881200918}"
"1/11/2026, 오전 4:32:19",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:32:18 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:32, price=90,573.80, rsi=66.86, rsi_rt=66.86, position=-0.2380, balance=4,399.54, pnl=-8.12 | {'rsi_period': 14, 'bar_close': 90573.8, 'total_equity': 4391.4218812009185}"
"1/11/2026, 오전 4:31:20",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:31:17 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:31, price=90,573.70, rsi=57.30, rsi_rt=66.79, position=-0.2380, balance=4,399.54, pnl=-8.09 | {'rsi_period': 14, 'bar_close': 90573.7, 'total_equity': 4391.445681200919}"
"1/11/2026, 오전 4:30:17",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:30:16 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:30, price=90,573.70, rsi=77.99, rsi_rt=77.99, position=-0.2380, balance=4,399.54, pnl=-8.09 | {'rsi_period': 14, 'bar_close': 90573.7, 'total_equity': 4391.445681200919}"
"1/11/2026, 오전 4:29:17",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:29:16 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:29, price=90,563.60, rsi=67.36, rsi_rt=67.36, position=-0.2380, balance=4,399.54, pnl=-5.69 | {'rsi_period': 14, 'bar_close': 90563.6, 'total_equity': 4393.849481200918}"
"1/11/2026, 오전 4:28:18",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:28:16 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:28, price=90,563.60, rsi=67.36, rsi_rt=67.36, position=-0.2380, balance=4,399.54, pnl=-5.69 | {'rsi_period': 14, 'bar_close': 90563.6, 'total_equity': 4393.84948121}"
"1/11/2026, 오전 4:27:17",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:27:16 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:27, price=90,563.60, rsi=67.36, rsi_rt=67.36, position=-0.2380, balance=4,399.54, pnl=-5.69 | {'rsi_period': 14, 'bar_close': 90563.6, 'total_equity': 4393.849481200918}"
"1/11/2026, 오전 4:26:17",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:26:16 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:26, price=90,563.60, rsi=67.36, rsi_rt=67.36, position=-0.2380, balance=4,399.54, pnl=-5.69 | {'rsi_period': 14, 'bar_close': 90563.6, 'total_equity': 4393.849481200918}"
"1/11/2026, 오전 4:25:17",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 19:25:16 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T19:25, price=90,563.60, rsi=67.36, rsi_rt=67.36, position=-0.2380, balance=4,399.54, pnl=-5.69 | {'rsi_period': 14, 'bar_close': 90563.6, 'total_equity': 4393.849481200918}"
